,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,City,AQI_Bucket,day
2642,77.06,201.95,7.343999999999999,11.04,9.159999999999997,7.870000000000001,0.8700000000000001,8.84,51.708,0.17600000000000016,0.5500000000000007,157.0,Amritsar,Moderate,weekday
2643,60.54,188.97,7.264000000000001,10.25,20.774,6.780000000000001,2.31,12.24,48.650000000000006,1.1640000000000001,2.3899999999999997,161.0,Amritsar,Moderate,weekday
2644,37.37,83.42,10.446,8.349999999999998,19.104,5.239999999999998,0.8900000000000001,6.86,16.918,0.2320000000000002,0.7720000000000002,120.0,Amritsar,Moderate,weekday
2645,46.96,117.05,5.293999999999999,8.239999999999998,4.399999999999999,5.140000000000001,0.8,4.5,39.882000000000005,0.8819999999999997,1.3499999999999996,104.0,Amritsar,Moderate,weekday
2646,60.38,157.78,6.072000000000003,8.23,12.631999999999998,5.140000000000001,0.95,5.800000000000001,27.082,5.336,2.9559999999999995,123.0,Amritsar,Moderate,Weekend
2647,43.89,121.76,7.187999999999999,8.220000000000002,12.973999999999997,5.129999999999999,0.79,5.07,39.344,1.1699999999999995,1.3040000000000003,131.0,Amritsar,Moderate,Weekend
2648,26.75,83.47,7.162000000000001,8.260000000000002,16.642000000000003,5.129999999999999,0.6200000000000001,6.45,11.525999999999996,0.6800000000000002,1.75,95.0,Amritsar,Satisfactory,weekday
2649,31.61,81.6,4.247999999999999,8.21,7.2479999999999976,5.129999999999999,0.5299999999999998,5.140000000000001,24.84,0.33999999999999986,0.7780000000000005,82.0,Amritsar,Satisfactory,weekday
2650,58.47,118.73,6.283999999999999,8.25,13.738000000000003,5.129999999999999,0.5700000000000001,4.77,27.316,1.0099999999999998,3.5839999999999987,100.0,Amritsar,Satisfactory,weekday
2651,99.65,169.11,5.212000000000003,8.25,10.244,5.140000000000001,0.7,4.960000000000001,27.458,0.52,1.8739999999999997,178.0,Amritsar,Moderate,weekday
2652,108.04,198.34,6.140000000000001,8.239999999999998,18.259999999999998,5.129999999999999,0.7,5.85,22.154,2.158,21.490000000000002,252.0,Amritsar,Poor,weekday
2653,118.6,206.81,4.914,8.260000000000002,18.328,5.129999999999999,0.6800000000000002,5.73,25.876,1.724,17.662,273.0,Amritsar,Poor,Weekend
2654,41.29,89.89,6.944000000000001,8.220000000000002,8.145999999999997,5.129999999999999,0.5399999999999998,6.120000000000001,56.732,1.6940000000000002,2.8420000000000005,153.0,Amritsar,Moderate,Weekend
2655,51.48,113.43,7.9239999999999995,8.220000000000002,9.150000000000002,5.129999999999999,0.6099999999999999,5.390000000000001,33.656,0.3860000000000001,1.0779999999999994,102.0,Amritsar,Moderate,weekday
2656,75.55,148.68,6.805999999999999,8.23,12.218,5.129999999999999,0.6400000000000001,5.43,38.802,0.3120000000000003,1.5299999999999994,128.0,Amritsar,Moderate,weekday
2657,56.32,136.55,7.380000000000001,8.27,10.291999999999994,5.109999999999999,0.6600000000000001,6.050000000000001,31.049999999999997,1.2880000000000003,2.3100000000000005,127.0,Amritsar,Moderate,weekday
2658,92.14,196.87,12.58,8.349999999999998,21.02,5.07,0.6299999999999999,5.91,41.86,0.9899999999999998,3.0500000000000007,167.0,Amritsar,Moderate,weekday
2659,84.74,196.78,12.55,8.41,20.97,5.039999999999999,0.6600000000000001,5.459999999999999,38.02,1.0,3.0500000000000007,206.0,Amritsar,Poor,weekday
2660,72.32,163.27,12.54,8.25,20.79,5.109999999999999,0.5899999999999999,5.99,35.54,0.9100000000000001,2.9399999999999995,149.0,Amritsar,Moderate,Weekend
2661,67.71,106.21,12.56,8.470000000000002,21.03,5.02,0.69,5.01,38.8,0.8399999999999999,2.929999999999999,131.0,Amritsar,Moderate,Weekend
2662,74.3,134.46,12.55,8.61,21.15,4.989999999999998,0.6099999999999999,5.77,38.82,0.7600000000000002,2.76,127.0,Amritsar,Moderate,weekday
2663,104.43,152.02,12.52,8.400000000000002,20.93,5.07,0.6299999999999999,5.030000000000001,40.73,0.8399999999999999,2.8200000000000003,252.0,Amritsar,Poor,weekday
2664,52.81,112.14,12.51,8.309999999999999,20.82,5.109999999999999,0.5800000000000001,5.9,42.01,0.77,2.8000000000000007,134.0,Amritsar,Moderate,weekday
2665,51.88,100.81,12.53,8.330000000000002,20.86,5.099999999999998,0.6299999999999999,5.559999999999999,41.07,0.79,2.79,102.0,Amritsar,Moderate,weekday
2666,62.72,124.43,12.59,8.559999999999999,21.15,5.010000000000002,0.5800000000000001,6.65,41.84,0.94,2.84,114.0,Amritsar,Moderate,weekday
2667,74.08,126.26,12.63,8.34,20.97,5.080000000000002,0.5299999999999998,5.85,42.98,0.9700000000000002,2.830000000000001,132.0,Amritsar,Moderate,Weekend
2668,72.53,138.75,12.63,8.3,20.93,5.09,0.47999999999999976,5.719999999999999,42.48,0.7399999999999998,2.6399999999999997,134.0,Amritsar,Moderate,Weekend
2669,108.07,76.5,12.63,8.239999999999998,20.87,5.109999999999999,0.97,7.2,40.83,0.8599999999999999,2.76,225.0,Amritsar,Poor,weekday
2670,74.32,61.18000000000001,12.62,8.36,20.99,5.07,0.98,6.52,44.43,0.8300000000000001,2.5999999999999996,196.0,Amritsar,Moderate,weekday
2671,66.86,67.01000000000002,12.53,8.690000000000001,21.22,4.989999999999998,0.74,6.42,41.35,0.8000000000000003,2.5,113.0,Amritsar,Moderate,weekday
2672,75.49,327.61,12.34,22.51,20.81,6.419999999999998,0.9199999999999999,5.16,34.32,0.8799999999999999,2.54,130.0,Amritsar,Moderate,weekday
2673,99.15,331.54,0.3999999999999986,8.55,8.619999999999997,1.5100000000000016,1.56,6.51,23.58,0.75,2.62,254.0,Amritsar,Poor,weekday
2674,48.66,179.33,1.4199999999999982,8.57,9.189999999999998,1.6000000000000014,1.26,6.140000000000001,20.800000000000004,0.6000000000000001,2.429999999999999,200.0,Amritsar,Moderate,Weekend
2675,67.25,199.98,0.7600000000000016,8.400000000000002,8.350000000000001,1.5800000000000018,1.24,6.23,23.36,0.5800000000000001,2.459999999999999,164.0,Amritsar,Moderate,Weekend
2676,61.84,194.06,5.3199999999999985,9.970000000000002,12.509999999999998,3.6999999999999993,1.8,6.289999999999999,33.48,0.52,2.209999999999999,174.0,Amritsar,Moderate,weekday
2677,59.22,208.58,12.27,9.599999999999998,21.53,4.870000000000001,1.23,3.129999999999999,38.93,0.6000000000000001,2.459999999999999,164.0,Amritsar,Moderate,weekday
2678,54.7,175.81,57.61999999999999,29.71,39.7,5.390000000000001,2.1,6.52,32.46,0.9199999999999999,2.79,148.0,Amritsar,Moderate,weekday
2679,29.870000000000005,135.11,25.06,6.050000000000001,21.99,4.359999999999999,0.75,11.15,28.03,0.5299999999999998,2.429999999999999,133.0,Amritsar,Moderate,Weekend
2680,50.25,148.66,9.57,18.11,28.68,4.539999999999999,0.5719999999999998,10.2,33.35,0.6999999999999997,2.5700000000000003,128.0,Amritsar,Moderate,Weekend
2681,51.72,175.01,12.28,48.32,61.6,4.669999999999998,0.246,14.28,27.6,0.6200000000000001,2.13,135.0,Amritsar,Moderate,weekday
2682,83.88,340.65,33.85,13.99,43.79,9.520000000000001,2.82,7.38,34.24,1.04,2.87,221.0,Amritsar,Poor,weekday
2683,194.84000000000003,917.0800000000002,22.27,17.41,39.68,6.449999999999999,6.978,6.88,28.53,0.6999999999999997,2.5700000000000003,732.0,Amritsar,Severe,weekday
2684,262.84,802.87,18.83,14.54,33.37,6.699999999999999,4.087999999999999,5.26,31.27,0.5699999999999998,2.54,869.0,Amritsar,Severe,weekday
2685,145.95,401.62,17.86,13.250000000000002,31.1,7.530000000000001,7.086,8.52,29.86,0.48999999999999977,2.4399999999999995,695.0,Amritsar,Severe,Weekend
2686,49.36,215.18,17.91,13.17,31.08,7.530000000000001,2.956,4.35,30.54,0.5500000000000003,2.459999999999999,222.0,Amritsar,Poor,Weekend
2687,41.53,183.02,20.97,14.08,35.05,6.59,0.3939999999999999,6.47,41.74,0.6299999999999999,2.5600000000000005,158.0,Amritsar,Moderate,weekday
2688,39.78,171.73,23.1,15.079999999999998,38.19,5.599999999999998,0.0,7.19,46.14,0.73,2.6399999999999997,154.0,Amritsar,Moderate,weekday
2689,44.05,152.49,13.1,16.369999999999997,29.47,5.809999999999999,0.6799999999999999,6.46,34.83,0.8799999999999999,2.8000000000000007,143.0,Amritsar,Moderate,weekday
2690,33.94,120.27,12.02,17.25,29.27,5.93,0.478,5.67,42.11,0.8999999999999999,2.6899999999999995,121.0,Amritsar,Moderate,weekday
2691,40.94,150.34,11.3,16.96,28.26,6.18,0.3560000000000001,7.43,49.88,1.2600000000000002,2.92,126.0,Amritsar,Moderate,weekday
2692,32.02,154.91,11.04,16.48,27.52,6.32,0.8639999999999999,7.24,28.976,0.9899999999999998,2.679999999999999,145.0,Amritsar,Moderate,Weekend
2693,41.94,120.52,10.89,16.47,27.36,6.23,0.7740000000000002,6.33,25.996000000000002,1.13,2.67,113.0,Amritsar,Moderate,Weekend
2694,45.02,174.24,10.83,16.07,26.9,6.239999999999998,0.7120000000000002,4.700000000000001,43.26,0.8799999999999999,2.3000000000000007,113.0,Amritsar,Moderate,weekday
2695,49.85,229.22,10.600000000000001,15.85,26.44,6.330000000000002,2.266,6.46,28.48,0.8300000000000001,2.209999999999999,189.0,Amritsar,Moderate,weekday
2696,30.379999999999995,85.39,10.560000000000002,16.22,26.78,6.23,0.718,7.4,29.44,0.6200000000000001,2.0,110.0,Amritsar,Moderate,weekday
2697,21.989999999999995,46.11999999999999,10.88,16.14,27.02,6.09,1.34,12.55,24.31,0.5800000000000001,1.88,86.0,Amritsar,Satisfactory,weekday
2698,14.600000000000001,40.209999999999994,10.77,16.86,27.63,5.960000000000001,1.496,8.09,17.42,0.71,2.2,47.0,Amritsar,Good,weekday
2699,26.32,72.24,11.82,17.53,29.34,6.640000000000001,1.1900000000000002,9.9,26.17,0.94,2.4399999999999995,50.0,Amritsar,Good,Weekend
2700,39.38,89.71,13.26,18.89,32.13,7.34,0.46399999999999997,3.7799999999999994,39.68,1.23,2.7300000000000004,94.0,Amritsar,Satisfactory,Weekend
2701,42.91,96.36,13.17,18.79,31.94,7.41,0.46599999999999997,4.23,36.15,1.0,2.2799999999999994,96.0,Amritsar,Satisfactory,weekday
2702,29.810000000000002,42.269999999999996,13.11,18.68,31.77,7.440000000000001,1.13,9.09,21.489999999999995,0.6000000000000001,2.04,59.000000000000014,Amritsar,Satisfactory,weekday
2703,57.48,49.28,19.18,18.73,34.32,7.330000000000002,0.33799999999999963,11.28,20.67,0.6499999999999999,2.09,83.00000000000001,Amritsar,Satisfactory,weekday
2704,35.43,75.99,4.700000000000001,7.370000000000001,11.84,4.629999999999999,0.7599999999999998,5.02,31.48,0.73,2.209999999999999,71.0,Amritsar,Satisfactory,weekday
2705,57.96,119.11,8.37,9.120000000000001,17.48,5.469999999999999,0.16000000000000014,10.6,37.0,1.08,2.37,101.0,Amritsar,Moderate,weekday
2706,51.58,109.11,11.37,9.3,20.67,6.760000000000002,0.18000000000000016,7.1,40.35,1.0500000000000003,2.42,107.0,Amritsar,Moderate,Weekend
2707,41.99,92.76,11.280000000000001,9.2,20.48,6.75,0.45999999999999974,6.030000000000001,38.63,0.8199999999999998,2.2,95.0,Amritsar,Satisfactory,Weekend
2708,43.36,87.53,11.310000000000002,9.169999999999998,20.48,6.879999999999999,0.1499999999999999,9.03,38.7,0.6499999999999999,1.9800000000000004,93.0,Amritsar,Satisfactory,weekday
2709,52.64,68.71,8.86,10.8,19.66,7.330000000000002,0.22999999999999998,7.33,25.46,0.71,2.0999999999999996,88.0,Amritsar,Satisfactory,weekday
2710,28.480000000000004,46.519999999999996,9.4,10.059999999999999,19.46,7.419999999999998,0.46999999999999975,7.25,30.39,0.6299999999999999,2.0600000000000005,81.0,Amritsar,Satisfactory,weekday
2711,36.03,55.76,10.43,8.760000000000002,19.19,7.640000000000001,0.44399999999999995,5.66,25.23,3.29,2.5999999999999996,50.0,Amritsar,Good,weekday
2712,16.450000000000003,33.03,10.600000000000001,9.010000000000002,18.3,7.669999999999998,0.18999999999999995,11.91,17.04,5.57,2.75,60.0,Amritsar,Satisfactory,weekday
2713,28.43,47.3,9.810000000000002,9.41,18.61,7.550000000000001,0.0,3.0999999999999996,29.37,2.58,1.7699999999999996,49.0,Amritsar,Good,weekday
2714,22.090000000000003,41.489999999999995,10.07,9.349999999999998,16.759999999999998,7.599999999999998,0.0,2.67,34.97,1.92,1.3100000000000005,49.0,Amritsar,Good,weekday
2715,24.9,53.83,10.48,8.82,14.490000000000002,7.690000000000001,0.0,3.84,40.09,1.33,0.8399999999999999,55.0,Amritsar,Satisfactory,weekday
2716,26.85,65.56,10.29,8.059999999999999,18.35,6.960000000000001,0.41000000000000014,9.02,27.54,2.02,1.5099999999999998,67.0,Amritsar,Satisfactory,weekday
2717,27.89,60.21,9.6,5.989999999999998,15.59,4.690000000000001,0.42000000000000015,6.07,30.64,2.21,1.6899999999999995,64.0,Amritsar,Satisfactory,Weekend
2718,25.89,27.129999999999995,9.36,6.059999999999999,15.420000000000002,4.710000000000001,0.33999999999999986,3.75,34.04,1.76,1.3399999999999999,53.999999999999986,Amritsar,Satisfactory,Weekend
2719,23.239999999999995,40.44,9.38,6.02,12.91,4.710000000000001,0.3600000000000001,4.050000000000001,39.98,1.54,0.9299999999999997,50.0,Amritsar,Good,weekday
2720,24.15,48.14,10.29,5.210000000000001,10.990000000000002,6.199999999999999,0.3700000000000001,3.710000000000001,38.48,1.1599999999999997,0.9000000000000004,74.0,Amritsar,Satisfactory,weekday
2721,28.379999999999995,51.05,10.73,4.849999999999998,14.59,6.699999999999999,0.3700000000000001,3.4499999999999993,31.95,1.54,1.1899999999999995,53.999999999999986,Amritsar,Satisfactory,weekday
2722,14.82,31.86,10.62,4.830000000000002,7.460000000000001,6.710000000000001,0.1299999999999999,3.4499999999999993,27.37,0.9300000000000002,0.6300000000000008,50.0,Amritsar,Good,weekday
2723,25.784000000000006,28.22999999999999,12.49,6.699999999999999,19.19,5.32,0.23999999999999977,1.9499999999999993,27.33,1.84,1.3900000000000006,25.0,Amritsar,Good,Weekend
2724,30.11,38.769999999999996,12.69,6.650000000000002,19.32,5.309999999999999,0.3700000000000001,1.92,26.45,1.99,1.5500000000000007,46.0,Amritsar,Good,Weekend
2725,34.558,49.86,12.67,6.599999999999998,19.3,5.309999999999999,0.33000000000000007,2.039999999999999,32.44,2.18,1.6899999999999995,68.0,Amritsar,Satisfactory,weekday
2726,26.519999999999996,59.9,12.42,6.629999999999999,19.05,5.34,0.2999999999999998,2.120000000000001,36.58,2.19,1.5999999999999996,59.000000000000014,Amritsar,Satisfactory,weekday
2727,31.47,63.84,12.7,7.140000000000001,19.81,5.77,0.16999999999999993,2.210000000000001,39.25,2.0,1.4900000000000002,71.0,Amritsar,Satisfactory,weekday
2728,24.612000000000002,61.339999999999996,14.06,8.580000000000002,22.66,7.140000000000001,0.4999999999999998,3.8900000000000006,42.72,1.87,1.3599999999999994,62.0,Amritsar,Satisfactory,weekday
2729,43.994,147.2,14.18,8.940000000000001,23.12,7.080000000000002,0.22999999999999998,2.7699999999999996,30.38,2.08,1.5500000000000007,67.0,Amritsar,Satisfactory,weekday
2730,60.089999999999996,127.95,12.49,8.669999999999998,21.08,5.640000000000001,0.14000000000000012,4.57,38.44,1.84,1.2200000000000006,126.0,Amritsar,Moderate,Weekend
2731,36.209999999999994,83.64,11.48,8.11,19.59,4.030000000000001,0.6119999999999999,5.080000000000002,33.16,1.85,1.2799999999999994,100.0,Amritsar,Satisfactory,Weekend
2732,29.997999999999998,47.790000000000006,11.72,8.080000000000002,19.81,3.919999999999998,1.096,6.87,34.94,1.76,1.1899999999999995,66.0,Amritsar,Satisfactory,weekday
2733,19.618000000000002,19.89999999999999,12.57,7.919999999999998,20.49,3.580000000000002,1.3,8.37,34.38,1.72,1.2699999999999996,39.0,Amritsar,Good,weekday
2734,19.618000000000002,18.230000000000004,13.32,6.559999999999999,17.81,3.210000000000001,1.146,6.67,33.25,1.94,1.4000000000000004,37.0,Amritsar,Good,weekday
2735,14.668,19.989999999999995,5.550000000000001,7.109999999999999,12.66,7.710000000000001,1.232,7.22,35.4,1.99,1.3900000000000006,40.000000000000014,Amritsar,Good,weekday
2736,17.209999999999994,38.42999999999999,5.690000000000001,7.669999999999998,13.36,7.559999999999999,0.5199999999999998,8.7,34.38,2.02,1.63,42.0,Amritsar,Good,weekday
2737,17.394,38.209999999999994,5.73,7.760000000000002,13.490000000000002,7.43,0.498,8.69,29.83,2.32,2.04,42.0,Amritsar,Good,Weekend
2738,21.333999999999996,65.08000000000001,5.52,7.830000000000002,13.350000000000001,7.460000000000001,1.21,8.41,28.86,2.07,1.7300000000000004,43.0,Amritsar,Good,Weekend
2739,19.967999999999996,47.75,6.3199999999999985,8.79,14.95,7.219999999999999,0.6060000000000001,6.75,29.1,1.88,1.4499999999999993,64.0,Amritsar,Satisfactory,weekday
2740,20.101999999999997,35.59,9.76,10.34,20.11,5.91,1.186,7.25,38.17,1.8,1.3599999999999994,44.0,Amritsar,Good,weekday
2741,16.164,28.55000000000001,7.219999999999999,9.46,16.689999999999998,5.66,1.264,6.39,39.73,1.89,1.4900000000000002,64.0,Amritsar,Satisfactory,Weekend
2742,16.834000000000003,24.03,7.16,9.470000000000002,16.619999999999997,5.68,0.48399999999999976,5.18,32.67,1.9,1.4499999999999993,40.000000000000014,Amritsar,Good,Weekend
2743,19.282000000000004,39.040000000000006,9.14,10.14,19.27,6.169999999999998,0.31999999999999984,5.76,34.69,1.97,1.3399999999999999,61.0,Amritsar,Satisfactory,weekday
2744,19.92,37.89999999999999,13.48,12.059999999999999,25.24,6.419999999999998,1.01,8.09,32.38,2.35,1.3499999999999996,42.0,Amritsar,Good,weekday
2745,18.892000000000003,30.870000000000005,12.46,12.010000000000002,21.0,7.260000000000002,0.0,5.229999999999999,25.65,4.85,2.54,40.000000000000014,Amritsar,Good,weekday
2746,25.240000000000002,47.040000000000006,14.88,13.389999999999999,25.88,6.289999999999999,0.0,6.56,31.61,4.72,2.5700000000000003,39.0,Amritsar,Good,weekday
2747,33.72,99.16,12.38,11.739999999999998,23.74,3.620000000000001,0.0,4.98,15.3,5.83,3.3499999999999996,98.0,Amritsar,Satisfactory,weekday
2748,41.738,73.84,11.030000000000001,10.68,20.6,4.859999999999999,0.0,5.32,20.33,5.38,2.929999999999999,86.0,Amritsar,Satisfactory,weekday
2749,25.678000000000004,86.23,11.920000000000002,9.68,16.05,5.98,0.0,5.789999999999999,29.21,4.26,3.5,72.0,Amritsar,Satisfactory,weekday
2750,43.222,74.16,15.86,18.0,23.87,11.87,0.0,5.43,33.67,4.68,4.88,77.99999999999999,Amritsar,Satisfactory,Weekend
2751,20.363999999999997,39.17,21.61,11.55,29.63,7.669999999999998,0.0,2.99,23.019999999999996,4.88,5.88,39.0,Amritsar,Good,weekday
2752,39.370000000000005,64.29,12.35,10.75,19.65,5.989999999999998,0.0,2.33,32.89,4.92,4.77,53.0,Amritsar,Satisfactory,weekday
2753,33.218,82.86,11.14,8.52,19.66,5.359999999999999,0.0,2.4000000000000004,22.94,6.81,7.62,70.0,Amritsar,Satisfactory,weekday
2754,38.7,56.13,9.57,7.289999999999999,16.86,4.690000000000001,0.0,2.74,19.52,6.66,8.47,72.0,Amritsar,Satisfactory,weekday
2755,17.395999999999994,24.889999999999986,10.26,7.84,18.1,4.469999999999999,0.0,3.129999999999999,22.58,5.02,7.59,40.000000000000014,Amritsar,Good,Weekend
2756,20.887999999999998,34.61999999999999,10.88,10.650000000000002,21.4,4.370000000000001,0.0,2.870000000000001,17.87,5.23,7.87,33.0,Amritsar,Good,Weekend
2757,23.118000000000002,43.28,10.47,10.849999999999998,21.24,4.34,0.0,4.32,19.64,5.43,8.11,36.0,Amritsar,Good,weekday
2758,30.159999999999997,42.86999999999999,15.68,15.46,31.14,10.81,0.0,2.74,21.88,5.44,8.16,45.0,Amritsar,Good,weekday
2759,28.118000000000002,47.010000000000005,17.18,14.9,32.09,13.52,0.0,2.8100000000000023,21.21,4.66,6.9,46.0,Amritsar,Good,weekday
2760,28.83,84.37,14.76,10.91,25.66,9.91,0.0,3.09,19.33,4.03,5.85,56.0,Amritsar,Satisfactory,weekday
2761,33.76199999999999,44.41,15.63,11.349999999999998,26.98,9.42,0.0,2.1500000000000004,20.13,3.94,5.77,77.0,Amritsar,Satisfactory,weekday
2762,16.964,36.959999999999994,15.74,11.61,27.34,9.31,0.0,3.01,19.82,4.08,5.91,38.0,Amritsar,Good,Weekend
2763,29.158,41.760000000000005,15.74,11.370000000000001,27.11,9.31,0.0,2.2799999999999994,22.39,4.09,6.0,39.0,Amritsar,Good,Weekend
2764,29.47,56.83,15.24,11.48,26.72,9.5,0.0,3.490000000000002,25.12,4.27,6.1,48.0,Amritsar,Good,weekday
2765,28.68,67.86,15.55,11.79,27.34,9.32,0.0,2.0299999999999994,25.65,4.4,6.25,63.0,Amritsar,Satisfactory,weekday
2766,32.22,81.95,15.34,11.690000000000001,27.03,9.42,0.0,3.25,25.84,4.58,6.39,76.0,Amritsar,Satisfactory,weekday
2767,40.726,88.29,14.89,11.32,26.21,9.680000000000001,0.0,2.7799999999999994,27.92,4.37,6.23,84.0,Amritsar,Satisfactory,weekday
2768,44.784000000000006,73.77,14.78,11.04,25.82,9.810000000000002,0.0,2.5700000000000003,24.4,4.24,5.97,86.0,Amritsar,Satisfactory,weekday
2769,18.29800000000001,33.3,15.34,10.849999999999998,24.48,9.66,0.0,4.169999999999998,18.28,4.0,5.809999999999999,52.0,Amritsar,Satisfactory,Weekend
2770,28.512,10.810000000000002,18.2,3.9400000000000013,22.06,7.379999999999999,0.020000000000000018,5.15,10.8,3.87,5.72,32.0,Amritsar,Good,Weekend
2771,11.477999999999994,17.010000000000005,5.52,0.7899999999999956,6.289999999999999,6.699999999999999,0.0,4.9,16.19,5.77,3.679999999999999,22.0,Amritsar,Good,weekday
2772,23.398000000000003,27.650000000000006,6.389999999999999,1.4100000000000001,7.800000000000001,4.629999999999999,0.0,3.16,12.469999999999999,12.5,0.7300000000000004,20.0,Amritsar,Good,weekday
2773,35.95399999999999,84.37,5.0,1.4100000000000001,6.41,4.169999999999998,0.0,6.76,10.350000000000001,18.6,1.8200000000000003,56.0,Amritsar,Satisfactory,weekday
2774,29.802,93.59,5.789999999999999,4.82,10.600000000000001,6.580000000000002,0.06000000000000005,4.370000000000001,16.55,17.04,1.1300000000000008,91.0,Amritsar,Satisfactory,weekday
2775,33.23,94.38,10.47,11.77,22.26,12.22,0.0,5.969999999999999,19.15,22.43,1.1500000000000004,94.0,Amritsar,Satisfactory,weekday
2776,29.675999999999995,43.790000000000006,13.44,14.45,27.88,11.18,0.0,6.46,18.06,15.48,0.9100000000000001,67.0,Amritsar,Satisfactory,Weekend
2777,26.676000000000002,84.29,12.2,14.120000000000001,26.33,10.97,0.0,6.289999999999999,19.94,16.68,1.5999999999999996,68.0,Amritsar,Satisfactory,Weekend
2778,37.172,119.97,10.65,14.790000000000001,25.44,11.08,0.0,6.500000000000001,20.78,18.14,1.67,100.0,Amritsar,Satisfactory,weekday
